,th0,th1,step,diffLogLikelihood,logLikelihood
77,0.6334390495672463,0.5123583870731104,0.11396057645963795,3.904279322041134,-767.7295090203445
78,0.6336084871446166,0.5126358726167389,0.11322770341445958,5.838236552521266,-761.8912724678232
79,0.631816624085598,0.5116926390179716,0.1125087900926024,3.7502656921841435,-765.6415381600074
80,0.6317041423692624,0.5106381880828671,0.11180339887498948,1.5261417612598507,-764.1153963987475
81,0.6316747070595666,0.5115111331655303,0.1111111111111111,1.5914644547533499,-765.7068608535009
82,0.6317992149678072,0.5121580665052455,0.11043152607484655,1.7297299643331598,-767.436590817834
83,0.6313006838938391,0.5119759656025396,0.10976425998969035,2.195366835087043,-765.241223982747
84,0.6308376474680438,0.5100420605152786,0.1091089451179962,1.872369251277064,-763.3688547314699
85,0.6309117492509377,0.5098615062896068,0.10846522890932808,4.241214250524422,-767.6100689819943
86,0.6309499880407867,0.5107911861117767,0.10783277320343841,2.237507894526516,-765.3725610874678
87,0.6307575931783562,0.5111662271974848,0.10721125348377948,1.5601422816321247,-766.9327033691
88,0.6296130003716651,0.5096599883533918,0.10660035817780522,2.358650330552109,-764.5740530385478
89,0.6306075622881936,0.5099908506878396,0.105999788000636,0.7507001149238022,-763.823352923624
90,0.6298025707931172,0.5096475459458635,0.10540925533894598,1.1581056345561365,-762.6652472890679
91,0.6310137469333043,0.5097974686953815,0.10482848367219183,1.5834290001916997,-761.0818182888762
92,0.6311567629079009,0.5095595039985208,0.10425720702853739,3.5696802456961905,-764.6514985345724
93,0.6319115397328031,0.509430933710061,0.10369516947304253,1.8485187278472495,-766.5000172624196
94,0.6322899213613521,0.5092162899565059,0.10314212462587934,1.4072947257647002,-765.092722536655
95,0.632838989097465,0.5096099857108238,0.10259783520851541,2.2577265433624234,-767.3504490800174
96,0.6342740442301442,0.5102377038213363,0.10206207261596575,2.9513249261808596,-764.3991241538365
97,0.6344220404508616,0.5118849868257046,0.1015346165133619,1.9658188116723068,-766.3649429655088
98,0.634838849610951,0.5122518949382975,0.10101525445522108,3.2942257082493143,-769.6591686737581
