,th0,th1,step,diffLogLikelihood,logLikelihood
24,0.5056011204636167,0.28005362596988415,0.2041241452319315,3.6262708413614746,-774.0316699775374
25,0.5057365616926037,0.28180926474082085,0.2,4.826638972716182,-769.2050310048212
26,0.5055567947644376,0.2833857965823844,0.19611613513818404,0.9278326440359024,-770.1328636488571
27,0.5066159664967946,0.2856218303376676,0.19245008972987526,0.5591944630034504,-770.6920581118605
28,0.5064793582113593,0.2868756480320484,0.18898223650461363,0.5873774010462967,-770.1046807108143
29,0.5063744409088439,0.28726582830289177,0.18569533817705186,3.053380168175977,-773.1580608789902
30,0.5060967268130959,0.2885671294757418,0.18257418583505536,1.8227166801754038,-771.3353441988148
31,0.505920254677627,0.288744959074313,0.1796053020267749,2.6342948084512727,-768.7010493903636
32,0.5050891667702384,0.2896772824110739,0.1767766952966369,1.4128144766108335,-770.1138638669744
33,0.5045406416025503,0.2910295953256702,0.17407765595569785,0.7167119018546373,-770.830575768829
34,0.5051846764555264,0.29151307397034376,0.17149858514250885,1.648059341510816,-769.1825164273182
35,0.5039010324330517,0.2906394384056115,0.1690308509457033,4.167507882700875,-765.0150085446173
36,0.5025057367895839,0.2911478908106798,0.16666666666666666,5.564411938808462,-770.5794204834258
37,0.5024075282470135,0.2916069736834787,0.1643989873053573,0.1476655149697308,-770.4317549684561
38,0.5024973723836287,0.29104320358313607,0.16222142113076254,3.959051362250875,-766.4727036062052
39,0.5024961790149689,0.2924927984749124,0.16012815380508713,1.2800987745595194,-767.7528023807647
40,0.5030626139777212,0.29257170511440855,0.15811388300841897,3.7214144437664345,-771.4742168245311
41,0.5026048186907933,0.29334680592926493,0.15617376188860607,3.4141095890133784,-774.8883264135445
42,0.5021598649536406,0.29387700752218576,0.1543033499620919,5.04507377561572,-769.8432526379288
43,0.5024071335655845,0.2936186956139283,0.15249857033260467,3.973775787914292,-765.8694768500145
44,0.5026356819967686,0.29484665891433576,0.15075567228888181,3.7860307154453494,-769.6555075654599
45,0.5028509532081208,0.29598114819440513,0.14907119849998599,0.48469182166286373,-770.1401993871227
46,0.5033937348245875,0.2967114677418746,0.14744195615489714,1.201941931961187,-771.3421413190839
47,0.5039558909713364,0.2974285533902629,0.14586499149789456,2.479076982980132,-773.821218302064
48,0.5039578051931162,0.29778062177423126,0.14433756729740643,6.550598709132714,-767.2706195929313
49,0.503511055176181,0.29817862205995393,0.14285714285714285,0.4366486060976058,-766.8339709868337
50,0.5034548210638526,0.2982271602814804,0.1414213562373095,2.6581879732708558,-769.4921589601046
51,0.5041317136613668,0.2992162651404371,0.14002800840280097,5.722964341070451,-763.7691946190341
52,0.5045327991488208,0.29962615220315053,0.1386750490563073,6.421017401314657,-770.1902120203488
53,0.5046627802540706,0.30023975264959657,0.13736056394868904,1.6434448189634168,-768.5467672013854
54,0.5050988145718918,0.3020553432429515,0.13608276348795434,4.232350668287609,-772.779117869673
55,0.5042511622015051,0.3018180860841173,0.13483997249264842,6.310162350658288,-766.4689555190147
56,0.5044431110841141,0.3024349616787102,0.1336306209562122,4.539374872578833,-771.0083303915935
57,0.5048301184825942,0.30377056809430847,0.13245323570650439,1.6905612237355854,-769.3177691678579
58,0.5056872635805898,0.304099658239947,0.13130643285972254,0.10131377528102803,-769.419082943139
59,0.5063862741632913,0.3050476054468443,0.13018891098082386,0.5936295972618382,-770.0127125404008
60,0.5056556812138936,0.3053820127983199,0.12909944487358058,1.047242107704733,-768.9654704326961
61,0.5049305345338282,0.30451721707426005,0.12803687993289598,0.245404838792183,-768.7200655939039
62,0.5050785593510208,0.3054200983090672,0.1270001270001905,2.398772328790983,-766.3212932651129
63,0.5053250194737541,0.30552639368278045,0.12598815766974242,2.0996051588233513,-768.4208984239363
64,0.5052773880917633,0.3053844687607489,0.125,0.7011765920476591,-769.1220750159839
65,0.5050392631710102,0.30567270420688286,0.12403473458920845,3.2901283253297606,-772.4122033413137
66,0.5057309764276992,0.30540160211656,0.12309149097933274,0.242815424719538,-772.1693879165941
67,0.5055388301980894,0.3057841864602432,0.12216944435630522,6.369517920765475,-765.7998699958287
68,0.5053225472221097,0.30601578379487865,0.12126781251816648,3.9431620941281835,-769.7430320899568
69,0.5059561027661015,0.30610830351622886,0.1203858530857692,2.9383215465445573,-766.8047105434123
70,0.5060899514749394,0.3059999271287784,0.11952286093343936,2.068818340167695,-768.87352888358
71,0.5053762113905421,0.3059781416979942,0.11867816581938534,0.0106332604320869,-768.8841621440121
72,0.5044762884539443,0.3055774114444762,0.11785113019775792,1.1015453202951448,-767.7826168237169
73,0.5042280183054076,0.305934294582222,0.11704114719613057,0.13993520672022441,-767.6426816169967
74,0.5047403520882452,0.30562937955543285,0.11624763874381928,0.5622483729913483,-768.204929989988
75,0.504172640736484,0.30673245884488537,0.11547005383792515,1.7386178729658468,-769.9435478629539
76,0.505001953415197,0.3064088237192816,0.11470786693528089,1.1321083854925291,-771.0756562484464
77,0.5052170531038849,0.3063036416587295,0.11396057645963795,4.309071345031725,-766.7665849034147
78,0.5052842605877128,0.30614444322840634,0.11322770341445958,5.891342850433375,-772.6579277538481
79,0.5047493551934843,0.3057630479024382,0.1125087900926024,6.566040089442936,-766.0918876644051
80,0.5041318195813782,0.30640344456641416,0.11180339887498948,2.3547826768557343,-768.4466703412609
81,0.504209155711154,0.3067268491855422,0.1111111111111111,4.4239502698289925,-772.8706206110899
82,0.5029240018157028,0.30690196437058487,0.11043152607484655,5.211276059719239,-767.6593445513706
83,0.503378703721916,0.30692636836681914,0.10976425998969035,0.09735651336200135,-767.5619880380086
84,0.5039312720386001,0.307107764988519,0.1091089451179962,2.658244354663225,-770.2202323926718
85,0.504079087022761,0.30731059061749316,0.10846522890932808,0.03923308414903204,-770.1809993085228
86,0.5036781202015725,0.3073394007068578,0.10783277320343841,0.6779171153535799,-769.5030821931692
87,0.504452125739594,0.3072176170660539,0.10721125348377948,0.1954077246923589,-769.3076744684769
88,0.5047129596603435,0.30721973593733737,0.10660035817780522,0.38372837474059907,-769.6914028432175
89,0.5046104544321408,0.3071931177272843,0.105999788000636,1.155220821633634,-770.8466236648511
90,0.5044806175686135,0.3066312729718473,0.10540925533894598,3.0241291043956835,-767.8224945604554
91,0.5044567671066054,0.30765013383173234,0.10482848367219183,1.035196199570919,-768.8576907600263
92,0.5046274126942154,0.30737296419809723,0.10425720702853739,1.3107141801709759,-770.1684049401973
93,0.5046915592611894,0.3081472902563727,0.10369516947304253,3.477853065188583,-766.6905518750087
94,0.5051133864620628,0.3076062405305307,0.10314212462587934,1.7089160599637125,-764.981635815045
95,0.5040168571132042,0.3074660406854958,0.10259783520851541,0.1459392475445611,-765.1275750625896
96,0.504157377420258,0.3077271494595535,0.10206207261596575,0.8760306041081094,-766.0036056666977
97,0.5035283033791397,0.3077410493855894,0.1015346165133619,0.6724357827101812,-765.3311698839875
98,0.5037371953689145,0.30829359953069935,0.10101525445522108,1.015994780430674,-766.3471646644182
