,th0,th1,step,diffLogLikelihood,logLikelihood
83,0.5033899250834779,0.2357170407654389,0.10976425998969035,0.6172983108951939,-773.6200577281368
84,0.5026631580670288,0.23632728412490578,0.1091089451179962,0.3098414214928198,-773.310216306644
85,0.5030511554075764,0.23638767846964834,0.10846522890932808,2.726009592139235,-776.0362258987832
86,0.5033570364253724,0.2366521507609686,0.10783277320343841,3.2653569317585607,-772.7708689670246
87,0.5037243781389497,0.23773926898918138,0.10721125348377948,1.5613260901076274,-771.209542876917
88,0.503760184188616,0.23928546273134232,0.10660035817780522,1.2876698006544984,-772.4972126775715
89,0.503777289269286,0.2383510641539736,0.105999788000636,2.6451377258440516,-769.8520749517274
90,0.504165023533149,0.23832422201764908,0.10540925533894598,0.27961568134128356,-769.5724592703862
91,0.5039183094718641,0.23974552287114836,0.10482848367219183,0.3798909517172433,-769.9523502221034
92,0.5048646381939315,0.2397516501187878,0.10425720702853739,2.818305776970192,-772.7706559990736
93,0.504453781107312,0.24047735406770399,0.10369516947304253,0.3173924792621392,-773.0880484783357
94,0.503583611762897,0.2423003096759508,0.10314212462587934,1.3711552055259517,-771.7168932728098
95,0.5040052059165843,0.2430869250862611,0.10259783520851541,1.3293809986250835,-773.0462742714349
96,0.5035063749573365,0.2420664196241676,0.10206207261596575,1.2487058859486524,-771.7975683854862
97,0.5045781692894635,0.24293350449518628,0.1015346165133619,1.3381753583947784,-773.135743743881
98,0.5054142619784651,0.24435958154239373,0.10101525445522108,3.1122787751819487,-776.2480225190629
